state,puma22,stab,PUMA22name,pop20,afact
22,2200400,LA,North Delta Regional Planning & Development District 1--Ouachita Parish,160368,1 
22,2200500,LA,North Delta Regional Planning & Development District 2--Northeast Louisiana,142603,1 
22,2200600,LA,Kisatchie Delta Regional Planning & Development District 1,118001,1 
22,2200700,LA,Kisatchie Delta Regional Planning & Development District 2--Rapides & Vernon Parishes P,178773,1 
22,2200801,LA,Imperial Calcasieu Regional Planning & Development District 1 (North),148998,1 
22,2200901,LA,Imperial Calcasieu Regional Planning & Development District 2 (South),164953,1 
22,2201000,LA,Acadiana Regional Development District 1--St. Landry & Evangeline Parishes,114890,1 
22,2201100,LA,Acadiana Regional Development District 2--Acadia & Vermilion Parishes,114935,1 
22,2201201,LA,Acadiana Regional Development District 3--Lafayette Parish (North),116664,1 
22,2201202,LA,Acadiana Regional Development District 4--Lafayette Parish (South),125089,1 
22,2201300,LA,Acadiana Regional Development District 5--Iberia & St. Martin Parishes,121696,1 
22,2201400,LA,Capital Region Planning Commission 1--Baton Rouge Metropolitan Area (West),113047,1 
22,2201501,LA,Capital Region Planning Commission 4--East Baton Rouge Parish (North),105573,1 
22,2201502,LA,Capital Region Planning Commission 3--Baton Rouge City (North),104308,1 
22,2201503,LA,Capital Region Planning Commission 8--Baton Rouge City (South),140545,1 
22,2201504,LA,Capital Region Planning Commission 2--East Baton Rouge Parish (South),106355,1 
22,2201600,LA,Capital Region Planning Commission 5--Ascension Parish,126500,1 
22,2201700,LA,Capital Region Planning Commission 6--Livingston & St. Helena Parishes,153202,1 
22,2201800,LA,Capital Region Planning Commission 7--Tangipahoa & Washington Parishes,178620,1 
22,2201900,LA,South Central Planning & Development Commission 1--River Parishes,115218,1 
22,2202000,LA,South Central Planning & Development Commission 2--Lafourche & Assumption Parishes,118596,1 
22,2202100,LA,South Central Planning & Development Commission 3--Terrebonne & St. Mary Parishes,158986,1 
22,2202201,LA,Regional Planning Commission 1--St. Tammany Parish (Northwest),143803,1 
22,2202202,LA,Regional Planning Commission 2--St. Tammany Parish (Southeast),120767,1 
22,2202301,LA,Regional Planning Commission 3--Jefferson Parish (North),105437,1 
22,2202302,LA,Regional Planning Commission 4--Jefferson Parish (Central),143507,1 
22,2202303,LA,Regional Planning Commission 5--Jefferson Parish (West Bank),136519,1 
22,2202401,LA,Regional Planning Commission 6--New Orleans City (Northeast),147175,1 
22,2202402,LA,Regional Planning Commission 7--New Orleans City (Central),118167,1 
22,2202403,LA,Regional Planning Commission 8--New Orleans City (South),118655,1 
22,2202501,LA,"Regional Planning Commission 9--St. Bernard, Jefferson (South) & Plaquemines Parishes P",122597,1 
23,2300100,ME,"Northeast Maine--Aroostook, Washington & Northern Penobscot Counties",119088,1 
23,2300200,ME,"Northwest Maine--Oxford, Somerset, Franklin & Somerset Counties",154510,1 
23,2300300,ME,Southern Penobscot County,131311,1 
23,2300400,ME,Kennebec County,123642,1 
23,2300500,ME,"Coastal Maine Region--Hancock, Knox, Waldo & Lincoln Counties",170929,1 
23,2300600,ME,Androscoggin County,111139,1 
23,2300700,ME,Sagadahoc County & Northern Cumberland County,108978,1 
23,2300800,ME,Southern Maine--York (West) & Cumberland (West),185576,1 
23,2300900,ME,Cumberland (Outside Portland) & York (East) Counties--Biddeford & Saco Cities,141646,1 
23,2301000,ME,"Cumberland County (Southeast)--Portland, South Portland & Westbrook Cities",115540,1 
24,2400101,MD,"Allegany, Garrett & West Washington Counties--Hancock & Clear Spring",111072,1 
24,2400201,MD,Central Washington County--Hagerstown City,140545,1 
24,2400301,MD,Central Frederick County--Frederick City,137046,1 
24,2400302,MD,Outer Frederick County,134671,1 
24,2400400,MD,Carroll County--Westminster City,172891,1 
24,2400501,MD,Outer Baltimore County,107655,1 
24,2400502,MD,"Inner West Baltimore County--Randallstown, Owings Mills & Milford Mill",160221,1 
24,2400503,MD,"West Central Baltimore County--Pikesville, Towson & Cockeysville",111139,1 
24,2400504,MD,"East Central Baltimore County--Towson, Parkville & Carney",107851,1 
24,2400505,MD,"Inner East Baltimore County--Middle River, Rosedale & White Marsh",106794,1 
24,2400506,MD,"Southeast Baltimore County--Dundalk, Essex, Edgemere",138801,1 
24,2400507,MD,"Southwest Baltimore County--Catonsville, Woodlawn & Arbutus",122074,1 
24,2400601,MD,"North Harford County--Bel Air Town, Fallston & Jarrettsville",141687,1 
24,2400602,MD,"South Harford County--Aberdeen, Havre de Grace Cities",119237,1 
24,2400700,MD,Cecil County--Elkton,103725,1 
24,2400801,MD,"Northwest Baltimore City--Sandtown, Winchester, Ashburton & Mount Washington",132471,1 
24,2400802,MD,"North Central Baltimore City--Guilford, Roland Park & Druid Lake",115604,1 
24,2400803,MD,"Northeast Baltimore City--Frankford, Belair-Edison & Loch Raven",116697,1 
24,2400804,MD,"East Baltimore City--Inner Harbor, Canton & Bayview",106489,1 
24,2400805,MD,"Southwest Baltimore City--Irvington, Ten Hills & Cherry Hill",114447,1 
24,2400901,MD,"West Howard County--Ellicott City (North & West), Fulton & Highland",123055,1 
24,2400902,MD,Central Howard County--Columbia,104102,1 
24,2400903,MD,"East Howard County--Ellicott City (Southeast), North Laurel & Elkridge",105160,1 
24,2401001,MD,"North Montgomery County--Olney, Damascus & Darnestown",111693,1 
24,2401002,MD,"North Central Montgomery County--Germantown, Clarksburg & Montgomery Village",169702,1 
24,2401003,MD,Central Montgomery County--Gaithersburg & Rockville,167322,1 
24,2401004,MD,Southwest Montgomery County--North Bethesda & Potomac,124267,1 
24,2401005,MD,"East Central Montgomery County--Wheaton, Aspen Hill & Glenmont",145818,1 
24,2401006,MD,"East Montgomery County--Fairland, Colesville & White Oak",120896,1 
24,2401007,MD,Southeast Montgomery County--Takoma Park City & Silver Spring,118754,1 
24,2401008,MD,South Montgomery County--South Bethesda & Chevy Chase,103609,1 
24,2401101,MD,Inner Northwest Prince Georges County--College Park City & Langley Park,129416,1 
24,2401102,MD,"North Prince Georges County--Laurel, Greenbelt & Beltsville",149620,1 
24,2401103,MD,Inner Northeast Prince Georges County--New Carrollton & Hyattsville,119450,1 
24,2401104,MD,"Central Prince Georges County--Seat Pleasant City, Capitol Heights Town & Landover PUM",120691,1 
24,2401105,MD,"East Prince Georges County--Bowie City, Kettering & Largo",194550,1 
24,2401106,MD,"South Prince Georges County--Clinton, Fort Washington & Rosaryville",131061,1 
24,2401107,MD,"Southwest Prince Georges County--Oxon Hill, Hillcrest Heights & Temple Hills",122413,1 
24,2401201,MD,"Northwest Anne Arundel County--Severn, Odenton & Crofton",124290,1 
24,2401202,MD,"North Anne Arundel County--Glen Burnie, Pasadena, Ferndale & Brooklyn Park",122564,1 
24,2401203,MD,"East Anne Arundel County--Severna Park, Arnold & Lake Shore",111081,1 
24,2401204,MD,Central Anne Arundel County,113767,1 
24,2401205,MD,"Southeast Anne Arundel County--Annapolis City, Parole & Annapolis Neck",116559,1 
24,2401300,MD,"Queen Annes, Talbot, Caroline, Dorchester & Kent Counties",172422,1 
24,2401400,MD,"Wicomico, Worcester & Somerset Counties--Salisbury City",180668,1 
24,2401501,MD,Calvert & Southeast St. Marys Counties--Chesapeake Beach & California,103898,1 
24,2401601,MD,Central St. Marys County--Lexington Park City & Leonardtown,102662,1 
24,2401700,MD,Charles County--La Plata Town & Waldorf City,166617,1 
25,2500100,MA,Berkshire County--Pittsfield,129026,1 
25,2500201,MA,"Franklin & Hampshire (West, North, East) Counties",118707,1 
25,2500301,MA,Hampshire County (South)--Northampton,114630,1 
25,2500401,MA,Hampden County (West)--Westfield & Holyoke,152745,1 
25,2500402,MA,Hampden County (Central)--Springfield,155929,1 
25,2500403,MA,Hampden County (East)--Chicopee,157151,1 
25,2500501,MA,Worcester County (Northwest)--Gardner,110872,1 
25,2500502,MA,"Worcester County (Northeast)--Fitchburg, Leominster & Lunenburg",118467,1 
25,2500503,MA,Worcester County (East Central)--Outside Worcester City,152133,1 
25,2500504,MA,Worcester City (East),105624,1 
25,2500505,MA,Worcester City (West),100894,1 
25,2500506,MA,Worcester County (West Central)--Outside Worcester City,116691,1 
25,2500507,MA,Worcester County (South),157430,1 
25,2500601,MA,Middlesex County (Northwest)--Outside Lowell,127922,1 
25,2500602,MA,Middlesex County--Lowell,115554,1 
25,2500603,MA,"Middlesex County (Northeast)--Billerica, Tewksbury & Dracut",106078,1 
25,2500604,MA,Middlesex County (West Central),120342,1 
25,2500605,MA,Middlesex County--Framingham & Marlborough,114155,1 
25,2500606,MA,Middlesex County (Southwest),107936,1 
25,2500607,MA,"Middlesex County--Lexington, Burlington & Wilmington",140398,1 
25,2500608,MA,"Middlesex County--Woburn, Melrose & Reading",162099,1 
25,2500609,MA,Middlesex County (East)--Malden & Medford,125922,1 
25,2500610,MA,Middlesex County (East)--Somerville & Everett,130120,1 
25,2500611,MA,Middlesex County (East)--Cambridge,118403,1 
25,2500612,MA,"Middlesex County--Watertown, Arlington & Belmont",108932,1 
25,2500613,MA,Middlesex County--Newton & Waltham,154141,1 
25,2500701,MA,Essex County (Northwest)--Haverhill & Methuen,120846,1 
25,2500702,MA,Essex County (West)--Lawrence & Andover,125712,1 
25,2500703,MA,"Essex County (North)--Newburyport, Amesbury & North Andover",123331,1 
25,2500704,MA,"Essex County (Central)--Peabody, Danvers & Saugus",170535,1 
25,2500705,MA,Essex County--Lynn & Nahant,104587,1 
25,2500706,MA,"Essex County (South Coastline)--Salem, Beverly & Gloucester",164818,1 
25,2500801,MA,"Boston City--Allston, Brighton & Fenway",123912,1 
25,2500802,MA,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End",161333,1 
25,2500803,MA,Boston City--Dorchester & South Boston,123203,1 
25,2500804,MA,Boston City--Mattapan & Roxbury,139046,1 
25,2500805,MA,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury",128160,1 
25,2500806,MA,"Suffolk County (North)--Revere, Chelsea & Winthrop",122282,1 
25,2500901,MA,"Norfolk County (Northwest)--Needham, Wellesley & Westwood",118204,1 
25,2500902,MA,"Norfolk County--Brookline, Milton & Dedham",117206,1 
25,2500903,MA,Norfolk County--Quincy,101615,1 
25,2500904,MA,"Norfolk County (Northeast)--Weymouth, Braintree, Randolph & Cohasset",139945,1 
25,2500905,MA,"Norfolk County (Central)--Norwood, Stoughton & Canton",120019,1 
25,2500906,MA,"Norfolk County (Southwest)--Franklin, Walpole & Foxborough",128992,1 
25,2501001,MA,"Bristol County--Attleboro, North Attleborough & Swansea",122472,1 
25,2501002,MA,"Bristol County--Taunton, Easton & Mansfield",157535,1 
25,2501003,MA,"Bristol County (Central)--Fall River, Somerset & Acushnet",132068,1 
25,2501004,MA,"Bristol County (South)--New Bedford, Dartmouth & Westport",167125,1 
25,2501101,MA,Plymouth County--Brockton,105643,1 
25,2501102,MA,"Plymouth County (West)--Bridgewater, Abington & Whitman",132822,1 
25,2501103,MA,"Plymouth County (North)--Marshfield, Hingham & Scituate",142849,1 
25,2501104,MA,"Plymouth County (South)--Plymouth Town, Middleborough & Wareham",149505,1 
25,2501201,MA,Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City,137204,1 
25,2501301,MA,"Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns",126647,1 
26,2600100,MI,Western Upper Peninsula,171356,1 
26,2600200,MI,Eastern Upper Peninsula,130252,1 
26,2600300,MI,Northeast Lower Peninsula,133086,1 
26,2600400,MI,Northwest Lower Peninsula (East),150261,1 
26,2600500,MI,Northwest Lower Peninsula (West),160541,1 
26,2600600,MI,"Newaygo, Mason, Oceana & Lake Counties",117785,1 
26,2600700,MI,Muskegon County,175824,1 
26,2600801,MI,Ottawa County (West),150994,1 
26,2600802,MI,Ottawa County (East),145206,1 
26,2600900,MI,Allegan County,120502,1 
26,2601001,MI,Kent County (Southwest),152889,1 
26,2601002,MI,Kent County (Central)--Grand Rapids City Area,199156,1 
26,2601003,MI,Kent County (Southeast),179540,1 
26,2601004,MI,Kent County (North),126389,1 
26,2601100,MI,"Ionia, Montcalm, Mecosta & Osceola Counties",196023,1 
26,2601200,MI,"Isabella, Gratiot & Clare Counties",137011,1 
26,2601300,MI,"Iosco, Gladwin, Roscommon, Ogemaw & Arenac Counties",109854,1 
26,2601400,MI,Bay & Midland Counties,187350,1 
26,2601500,MI,Saginaw County,190124,1 
26,2601600,MI,"Tuscola, Sanilac & Huron Counties",125341,1 
26,2601701,MI,"Genesee (East, excluding Grand Blanc area) & Lapeer Counties",142626,1 
26,2601702,MI,"Genesee County (Central)--Outside Flint City, including Grand Blanc area",129704,1 
26,2601703,MI,Genesee County (Central)--Flint City and Mount Morris City Area,104408,1 
26,2601704,MI,Genesee (West) & Shiawassee Counties,186186,1 
26,2601801,MI,Ingham County (South & East),174028,1 
26,2601802,MI,Ingham County (Northwest),110872,1 
26,2601900,MI,Eaton & Clinton Counties,188303,1 
26,2602000,MI,Calhoun & Barry Counties,196733,1 
26,2602101,MI,Kalamazoo County (Outer),138574,1 
26,2602102,MI,Kalamazoo County (Central)--Kalamazoo & Portage Cities Area,123096,1 
26,2602200,MI,St. Joseph & Branch Counties,105801,1 
26,2602300,MI,Van Buren & Cass Counties,127176,1 
26,2602400,MI,Berrien County,154316,1 
26,2602500,MI,Lenawee & Hillsdale Counties,145169,1 
26,2602600,MI,Jackson County,160366,1 
26,2602701,MI,"Washtenaw County (West, Northeast & Southeast)",115367,1 
26,2602702,MI,Washtenaw County (East Central)--Ann Arbor City Area,124972,1 
26,2602703,MI,Washtenaw County (East Central)--Outside Ann Arbor City,131919,1 
26,2602800,MI,Livingston County,193866,1 
26,2602901,MI,Oakland County (West),141074,1 
26,2602902,MI,Oakland County (Northeast),139946,1 
26,2602903,MI,Oakland County (East Central)--Troy & Rochester Area,176267,1 
26,2602904,MI,Oakland County (Central),157180,1 
26,2602905,MI,Oakland County (Southwest),137228,1 
26,2602906,MI,Oakland County (Central)--Birmingham & Bloomfield Area,158027,1 
26,2602907,MI,Oakland County (South Central)--Farmington & Southfield Area,176289,1 
26,2602908,MI,Oakland County (Southeast),188384,1 
26,2603001,MI,Macomb County (North),126387,1 
26,2603002,MI,Macomb County (Central),176316,1 
26,2603003,MI,Macomb County (Southwest)--Sterling Heights City,134346,1 
26,2603004,MI,Macomb County (Southeast)--Mount Clemens & Fraser Area,155250,1 
26,2603005,MI,"Macomb County (Southeast)--St. Clair Shores, Roseville & Eastpointe Area",140979,1 
26,2603006,MI,Macomb County (Southwest)--Warren & Center Line Cities,147939,1 
26,2603100,MI,St. Clair County,160383,1 
26,2603201,MI,Wayne County (Northwest),204901,1 
26,2603202,MI,Wayne County (North Central)--Livonia City & Redford Charter Township,145039,1 
26,2603203,MI,Wayne County (Central)--Dearborn & Dearborn Heights Cities,173268,1 
26,2603204,MI,"Wayne County (Central)--Westland, Garden City, Inkster & Wayne Cities",156601,1 
26,2603205,MI,Wayne County (Southwest),115191,1 
26,2603206,MI,Wayne County (Southeast)--Downriver Area (South),136749,1 
26,2603207,MI,Wayne County (Southeast)--Downriver Area (North),123321,1 
26,2603208,MI,Detroit City (Northwest),154586,1 
26,2603209,MI,Detroit City (North Central),126448,1 
26,2603210,MI,Detroit City (Northeast),108909,1 
26,2603211,MI,Detroit City (South Central & Southeast),122822,1 
26,2603212,MI,Detroit City (Southwest),106725,1 
26,2603213,MI,Wayne County (Northeast)--I-94 Corridor,119001,1 
26,2603300,MI,Monroe County,154809,1 
27,2700101,MN,Northwest Minnesota,147161,1 
27,2700201,MN,North Central Minnesota,144572,1 
27,2700301,MN,"Cook, Lake & St. Louis (North) Counties",103957,1 
27,2700401,MN,"St. Louis County (Southeast)--Duluth, Hermantown & Proctor Cities",102519,1 
27,2700501,MN,"Aitkin, Carlton, Kanabec, Pine & St. Louis (Southwest) Counties",107072,1 
27,2700600,MN,"Crow Wing, Morrison, Todd & Wadena Counties",139460,1 
27,2700700,MN,"Clay, Otter Tail & Wilkin Counties",131905,1 
27,2700800,MN,West Central Minnesota,113268,1 
27,2700901,MN,Benton (Northwest) & Stearns (West) Counties,105193,1 
27,2701001,MN,"Benton (Southwest), Sherburne (Northwest) & Stearns (East) Counties--St. Cloud City PUM",105061,1 
27,2701101,MN,Sherburne (East) & Wright (North) Counties,102817,1 
27,2701200,MN,"Chisago, Isanti & Mille Lacs Counties",124215,1 
27,2701301,MN,"Anoka County (North)--Andover, Ramsey, Ham Lake & East Bethel Cities",120073,1 
27,2701302,MN,"Anoka County (Southwest)--Coon Rapids, Fridley, Columbia Heights & Anoka Cities",141024,1 
27,2701303,MN,Anoka County (Southeast)--Blaine & Lino Lakes Cities,102790,1 
27,2701401,MN,"Washington County (North)--Oakdale, Forest Lake, Stillwater & Hugo Cities",135800,1 
27,2701402,MN,Washington County (South)--Woodbury & Cottage Grove Cities,131768,1 
