state,puma22,stab,PUMA22name,hus20,afact
37,3701204,NC,"Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns",52732,1 
37,3701205,NC,Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns,52499,1 
37,3701206,NC,Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town,55918,1 
37,3701207,NC,Wake County (West Central)--Cary Town,60084,1 
37,3701208,NC,Wake County (Southwest)--Apex & Holly Springs Towns,55214,1 
37,3701301,NC,Durham County (South)--Durham City (South),83753,1 
37,3701302,NC,Durham County (North)--Durham City (North),60806,1 
37,3701400,NC,Orange County--Chapel Hill Town,61211,1 
37,3701500,NC,Chatham & Lee Counties,60530,1 
37,3701600,NC,Alamance County--Burlington City,73385,1 
37,3701701,NC,Greensboro City (North),63681,1 
37,3701702,NC,Greensboro City (South),53145,1 
37,3701703,NC,Guilford County (North)--Summerfield Town,54481,1 
37,3701704,NC,Guilford County (South)--High Point City,60970,1 
37,3701801,NC,Winston-Salem City (North),49328,1 
37,3701802,NC,Winston-Salem City (South),60206,1 
37,3701803,NC,Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village,60642,1 
37,3701900,NC,"Davie, Yadkin & Iredell (North) Counties",46634,1 
37,3702000,NC,Caldwell & Alexander Counties,52891,1 
37,3702100,NC,Burke & McDowell Counties,60767,1 
37,3702201,NC,Buncombe County (Southeast)--Asheville City,66961,1 
37,3702202,NC,Buncombe County (Northwest),62180,1 
37,3702300,NC,"Haywood, Madison, Swain, Graham & Jackson (North) Counties",59487,1 
37,3702400,NC,"Jackson (South), Macon, Cherokee & Clay Counties",78755,1 
37,3702500,NC,Henderson & Transylvania Counties,75459,1 
37,3702600,NC,"Rutherford, Cleveland (West) & Polk Counties--Shelby City",65369,1 
37,3702700,NC,Lincoln & Cleveland (East) Counties,58650,1 
37,3702800,NC,Catawba County--Hickory City,70744,1 
37,3702900,NC,Iredell (South)--Mooresville Town & Statesville City,68437,1 
37,3703001,NC,Gaston County (Northwest)--Mount Holly City,45770,1 
37,3703002,NC,Gaston County (Southeast)--Gastonia & Belmont Cities,52366,1 
37,3703101,NC,Charlotte City (Central),66839,1 
37,3703102,NC,Charlotte City (Northwest),51047,1 
37,3703103,NC,Charlotte City (Northeast),49477,1 
37,3703104,NC,Charlotte City (South),68682,1 
37,3703105,NC,Charlotte City (Southwest),57740,1 
37,3703106,NC,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",72141,1 
37,3703107,NC,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,54246,1 
37,3703108,NC,Mecklenburg County (South)--Matthews Town (South),58794,1 
37,3703200,NC,"Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town",65952,1 
37,3703300,NC,Stanly & Cabarrus (East) Counties,49143,1 
37,3703400,NC,Rowan County,63200,1 
37,3703500,NC,Davidson County,74536,1 
37,3703600,NC,Randolph County,62024,1 
37,3703700,NC,Moore & Montgomery Counties,63010,1 
37,3703800,NC,Harnett County,52876,1 
37,3703900,NC,Sampson & Duplin Counties,49185,1 
37,3704000,NC,Wayne County,52551,1 
37,3704101,NC,"Lenoir, Onslow (North) & Jones Counties",50868,1 
37,3704200,NC,Pitt County--Greenville City,80515,1 
37,3704300,NC,Craven & Carteret Counties,97646,1 
37,3704501,NC,Onslow County (South)--Jacksonville City,64524,1 
37,3704601,NC,Pender & New Hanover (North) Counties,55953,1 
37,3704701,NC,New Hanover County (South)--Wilmington City,87342,1 
37,3704800,NC,Brunswick County,88330,1 
37,3704900,NC,"Columbus, Bladen & Robeson Counties",86990,1 
37,3705001,NC,Cumberland County (Central)--Fayetteville City (Central & East),53134,1 
37,3705002,NC,Cumberland County (East)--Hope Mills & Spring Lake Towns,43690,1 
37,3705003,NC,Cumberland County (West)--Fayetteville City (West),45351,1 
37,3705200,NC,"Hoke, Richmond & Scotland Counties",54036,1 
37,3705301,NC,Union (East) & Anson Counties--Monroe City,45471,1 
37,3705401,NC,Union County (West)--Indian Trail & Stallings Towns,48151,1 
38,3800100,ND,West North Dakota--Dickinson & Williston Cities,55968,1 
38,3800200,ND,North Central North Dakota--Minot City,58708,1 
38,3800300,ND,Bismarck & Mandan Cities,57799,1 
38,3800400,ND,East Central North Dakota--Jamestown City,56170,1 
38,3800500,ND,Northeast North Dakota--Grand Forks City,56600,1 
38,3800600,ND,Cass County--Fargo City,85397,1 
39,3900100,OH,"Mercer, Defiance, Williams, Van Wert & Paulding Counties",72018,1 
39,3900200,OH,"Fulton, Putnam & Henry Counties",43549,1 
39,3900301,OH,Lucas County (West)--Sylvania & Maumee Cities,58659,1 
39,3900302,OH,Toledo City (West),75560,1 
39,3900303,OH,Toledo City (Central),55587,1 
39,3900401,OH,"Sandusky, Ottawa & Lucas (East) Counties--Oregon City",65416,1 
39,3900500,OH,Erie & Huron Counties,63761,1 
39,3900601,OH,Lorain County (North)--Lorain & Elyria Cities,61604,1 
39,3900602,OH,"Lorain County (South)--North Ridgeville, Avon Lake & Avon Cities",72737,1 
39,3900701,OH,"Cuyahoga County--Westlake, North Olmsted Cities & Bay Village",46428,1 
39,3900702,OH,"Cuyahoga County (West)--Lakewood, Rocky River, Brook Park & Berea Cities",71416,1 
39,3900703,OH,Cleveland City (West),51789,1 
39,3900704,OH,"Cuyahoga County (South Central)--Parma, Parma Heights & Seven Hills Cities",58004,1 
39,3900705,OH,"Cuyahoga County (South)--Strongsville, North Royalton & Broadview Heights Cities",50816,1 
39,3900706,OH,"Cuyahoga County (Southeast)--Garfield Heights, Maple Heights & Bedford Cities",50276,1 
39,3900707,OH,Cleveland City (Central),62816,1 
39,3900708,OH,Cleveland City (East) & Bratenahl Village,85164,1 
39,3900709,OH,"Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities",72426,1 
39,3900710,OH,"Cuyahoga County (East)--Shaker Heights, Solon, Mayfield Heights & Lyndhurst Cities",66690,1 
39,3900801,OH,"Lake County (West)--Willoughby, Eastlake, Willowick & Wickliffe Cities",50175,1 
39,3900802,OH,Lake County (East)--Mentor & Painesville Cities,55140,1 
39,3900900,OH,Ashtabula & Geauga Counties,83656,1 
39,3901001,OH,Trumbull (Outside Warren City) & Mahoning (Outside Youngstown City) Counties,58937,1 
39,3901002,OH,Trumbull County (South Central)--Warren & Niles Cities,54289,1 
39,3901003,OH,"Mahoning County (Northeast)--Youngstown City, Boardman & Austintown",89157,1 
39,3901100,OH,Portage County,70672,1 
39,3901201,OH,"Summit County (North & Northwest)--Hudson, Twinsburg & Macedonia Cities",49444,1 
39,3901202,OH,"Summit County (East Central)--Cuyahoga Falls, Stow & Tallmadge Cities",51499,1 
39,3901203,OH,Summit County (Central)--Akron City,93633,1 
39,3901204,OH,"Summit County (South)--Green, Barberton & New Franklin Cities",51897,1 
39,3901300,OH,Medina County,75169,1 
39,3901400,OH,Wayne County,46555,1 
39,3901500,OH,"Ashland, Holmes & Coshocton Counties",53383,1 
39,3901600,OH,Richland County,54522,1 
39,3901700,OH,"Seneca, Wyandot & Crawford Counties",53638,1 
39,3901800,OH,Wood County,56863,1 
39,3901900,OH,Hancock & Hardin Counties,46538,1 
39,3902000,OH,Allen County,44563,1 
39,3902100,OH,"Auglaize, Logan & Champaign Counties",60392,1 
39,3902200,OH,"Darke, Shelby & Preble Counties",60751,1 
39,3902300,OH,Miami County,46766,1 
39,3902400,OH,Clark County,60987,1 
39,3902500,OH,"Union, Pickaway & Madison Counties",61729,1 
39,3902600,OH,"Marion, Knox & Morrow Counties",67617,1 
39,3902701,OH,Stark County (West)--Massillon City,61943,1 
39,3902702,OH,Stark County (Central)--Canton & North Canton Cities,63787,1 
39,3902703,OH,Stark County (East) & Carroll County--Aliance City,54464,1 
39,3902800,OH,Columbiana & Jefferson Counties,77216,1 
39,3902900,OH,Tuscarawas & Harrison Counties,48196,1 
39,3903000,OH,"Belmont, Guernsey, Noble & Monroe Counties",63511,1 
39,3903100,OH,"Muskingum, Perry & Morgan Counties",60552,1 
39,3903200,OH,Licking County,72709,1 
39,3903301,OH,Delaware County (North),39587,1 
39,3903302,OH,Delaware County (South),42267,1 
39,3903401,OH,"Columbus (Far Northeast), Gahanna & New Albany Cities",52073,1 
39,3903402,OH,Columbus (North) & Westerville Cities,49967,1 
39,3903403,OH,Columbus (North) & Worthington Cities,55886,1 
39,3903404,OH,Columbus (Far Northwest) & Dublin Cities,49174,1 
39,3903405,OH,"Columbus (Far West), Hilliard & Upper Arlington Cities",54276,1 
39,3903406,OH,Columbus (Central) & Grandview Heights Cities,57605,1 
39,3903407,OH,Columbus City (Northeast),47100,1 
39,3903408,OH,"Columbus (East), Reynoldsburg, Whitehall & Bexley Cities",55817,1 
39,3903409,OH,"Columbus (Southeast), Canal Winchester & Groveport Cities",71213,1 
39,3903410,OH,Columbus City (West),44377,1 
39,3903411,OH,Columbus (Southwest) & Grove City Cities,43415,1 
39,3903500,OH,Fairfield County,62466,1 
39,3903600,OH,Greene County,71336,1 
39,3903701,OH,"Montgomery County (Northeast)--Huber Heights, Trotwood, Vandalia & Englewood Cities",58772,1 
39,3903702,OH,Montgomery County (West)--Miamisburg & West Carrollton Cities,49795,1 
39,3903703,OH,Montgomery County (East Central)--Dayton & Riverside Cities,82416,1 
39,3903704,OH,Montgomery County (Southeast)--Kettering & Centerville Cities,60540,1 
39,3903801,OH,"Butler County (North & West)--Middletown, Oxford & Trenton Cities",51477,1 
39,3903802,OH,Butler County (South Central)--Hamilton & Fairfield Cities,56720,1 
39,3903803,OH,Butler County (Southeast)--Monroe City & Beckett Ridge,45544,1 
39,3903901,OH,"Warren County (West)--Mason, Springboro (West) & Franklin Cities",46235,1 
39,3903902,OH,Warren County (East)--Lebanon & Springboro (East) Cities,47041,1 
39,3904000,OH,"Highland, Clinton & Fayette Counties",49550,1 
39,3904100,OH,"Ross, Hocking & Vinton Counties",50976,1 
39,3904200,OH,"Athens, Washington & Meigs Counties",65022,1 
39,3904300,OH,"Lawrence, Jackson & Gallia Counties",54330,1 
39,3904400,OH,"Scioto, Adams & Pike Counties",57779,1 
39,3904501,OH,Clermont (East) & Brown Counties,47562,1 
39,3904602,OH,Clermont County (West),58125,1 
39,3904701,OH,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville",41880,1 
39,3904702,OH,"Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities",48839,1 
39,3904703,OH,"Hamilton County (Central)--Forest Park, White Oak & Finneytown",64049,1 
39,3904704,OH,Hamilton County (West)--Mack & Dent,46756,1 
39,3904705,OH,Cincinnati City (West),53666,1 
39,3904706,OH,Cincinnati City (Central),66413,1 
39,3904707,OH,Cincinnati (East) & Norwood Cities,57412,1 
40,4020100,OK,"Panhandle & NW Oklahoma Counties--Guymon, Woodward, Alva & Kingfisher Cities",51150,1 
40,4020200,OK,"North Central Oklahoma Counties--Enid, Ponca City, Blackwell & Perry Cities",56031,1 
40,4020300,OK,"Northeast Oklahoma Counties--Bartlesville, Skiatook, Pawhuska & Pawnee Cities",50591,1 
40,4020400,OK,"Northeast Oklahoma Counties--Claremore, Nowata & Catoosa Cities",42149,1 
40,4020500,OK,"Northeast Oklahoma Counties--Miami, Pryor Creek, Grove & Vinita Cities",62432,1 
40,4020600,OK,"East Oklahoma Counties--Tahleqhah, Ft. Gibson, Sallisaw & Stilwell Cities",48122,1 
40,4020700,OK,"East Oklahoma Counties--Muskogee, Wagoner & Coweta Cities",61807,1 
40,4020801,OK,"Tulsa County (North)--North Tulsa, Owasso & Collinsville Cities",52191,1 
40,4020802,OK,Tulsa County (West)--Tulsa & Sand Springs Cities,55815,1 
40,4020803,OK,Tulsa County (East)--Northeast Tulsa City,66472,1 
40,4020804,OK,"Tulsa County (Southwest)--South Tulsa, Jenks & Glenpool Cities",68830,1 
40,4020805,OK,"Tulsa County (Southeast)--SE Tulsa, Broken Arrow & Bixby Cities",49067,1 
40,4020900,OK,"Northeast Oklahoma Counties--Sapulpa, Bristow & Okmulgee Cities",47677,1 
40,4021000,OK,"East Central Oklahoma Counties--McAlester, Seminole, Holdenville & Eufaula Cities",55057,1 
40,4021100,OK,"North Central Oklahoma Counties--Stillwater, Guthrie & Cushing Cities",56015,1 
40,4021200,OK,"East Central Oklahoma Counties--Shawnee, Stroud, Chandler & Tecumseh Cities",44429,1 
40,4021301,OK,North Cleveland County--South Oklahoma City & Moore Cities,57165,1 
40,4021302,OK,South Cleveland County--Norman & Noble Cities,64374,1 
40,4021401,OK,"Oklahoma County (Northwest)--NW Oklahoma City, Bethany & Warr Acres Cities",77047,1 
40,4021402,OK,Oklahoma County (Northeast)--Edmond & North Oklahoma City,67669,1 
40,4021403,OK,"Oklahoma County (East)--Midwest City, Del City, East Oklahoma City & Choctaw Cities",52571,1 
40,4021404,OK,"Oklahoma County (Central)--Oklahoma City, The Village & Nichols Hills Cities",57839,1 
40,4021405,OK,Oklahoma County (Southwest)--West Central Oklahoma City,47407,1 
40,4021406,OK,Oklahoma County (Southeast)--East Central Oklahoma City,50011,1 
40,4021500,OK,"Canadian County--Yukon, Mustang, El Reno, West Oklahoma City & Piedmont Cities",60434,1 
40,4021600,OK,"Southwest Oklahoma Counties--Altus, Weatherford, Elk City, Clinton & Anadarko Cities PUM",64156,1 
40,4021700,OK,"Southwest Oklahoma Counties--Lawton, Elgin, Cache & Walters Cities",55292,1 
40,4021800,OK,"South Central Oklahoma Counties--Chickasha, Newcastle, Blanchard & Purcell Cities",51499,1 
40,4021900,OK,"South Central Oklahoma Counties--Ardmore, Duncan, Sulphur & Madill Cities",55822,1 
40,4022000,OK,"Southeast Oklahoma Counties--Durant, Ada, Atoka & Tishomingo Cities",59713,1 
40,4022100,OK,"Southeast Oklahoma Counties--Poteau, Idabel, Broken Bow, Wilburton & Hugo Cities",57973,1 
41,4100301,OR,Benton County & Linn County (South)--Corvallis & Harrisburg Cities,44553,1 
41,4100501,OR,Clackamas County (Northwest)--Milwaukie & Happy Valley Cities,40579,1 
41,4100502,OR,"Clackamas County (Northwest)--Oregon City, Gladstone Cities & Oak Grove",40928,1 
41,4100503,OR,"Clackamas County (South & East)--Canby, Sandy, Estacada & Molalla Cities",43049,1 
41,4100504,OR,"Clackamas County (Northwest)--Lake Oswego, West Linn & Wilsonville Cities",45538,1 
41,4101701,OR,Deschutes County (Central)--Bend City,49407,1 
41,4101702,OR,Crook & Jefferson & Deschutes (Outside Bend) Counties--Redmond & Prineville Cities,66112,1 
41,4101900,OR,Douglas County,49774,1 
41,4102901,OR,Jackson County (Central)--Medford & Central Point Cities,47785,1 
41,4102902,OR,Jackson County (Outside Medford & Central Point Cities)--Ashland City,48454,1 
41,4103903,OR,Lane County (West Central)--Eugene City (West & South),67098,1 
41,4103904,OR,Lane County (East Central)--Eugene (Northeast) & Springfield Cities,48981,1 
41,4103905,OR,Lane County (Outside Eugene & Springfield Cities),50147,1 
41,4104301,OR,Linn County (North & East)--Albany & Lebanon Cities,47518,1 
41,4104703,OR,"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville",40166,1 
41,4104704,OR,Marion County (West Central)--Salem City (South) & Four Corners,44510,1 
41,4104705,OR,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,43865,1 
41,4105101,OR,Multnomah County--Portland City (North & Northeast),55367,1 
41,4105102,OR,Multnomah County--Portland City (East),49530,1 
41,4105103,OR,Multnomah County--Portland City (Southeast),51316,1 
41,4105105,OR,Multnomah County--Portland City (Central East),61961,1 
41,4105114,OR,Multnomah County--Portland City (Northwest & Southwest),82624,1 
41,4105116,OR,Multnomah County (East)--Gresham & Troutdale Cities,63198,1 
41,4105901,OR,"Umatilla (East & South), Union, Baker & Wallowa Counties",45586,1 
41,4106501,OR,"Umatilla (Northwest) & Grant Counties, Columbia Gorge & Columbia Basin",43995,1 
41,4106720,OR,"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities",49292,1 
41,4106721,OR,"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills",44648,1 
41,4106722,OR,Washington County (Central)--Hillsboro City,48366,1 
41,4106723,OR,Washington County (Central)--Beaverton City (West) & Aloha,44666,1 
41,4106724,OR,Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill,49706,1 
41,4107100,OR,Yamhill County,40123,1 
41,4109000,OR,"Columbia, Clatsop & Tillamook Counties",63633,1 
41,4109100,OR,"Josephine, Coos & Curry Counties",83144,1 
41,4109200,OR,"Klamath, Malheur, Lake & Harney Counties",52234,1 
41,4109300,OR,Polk & Lincoln Counties,65894,1 
42,4200111,PA,"Erie City, Millcreek township, Lawrence Park Township & Wesleyville Borough",71943,1 
42,4200112,PA,Erie County (Outer),47848,1 
42,4200200,PA,Crawford & Warren Counties,63650,1 
42,4200300,PA,"Clearfield, McKean, Elk, Potter & Cameron Counties",90607,1 
42,4200400,PA,"Bradford, Tioga, Susquehanna & Sullivan Counties",77699,1 
42,4200500,PA,Pike & Wayne Counties,71586,1 
42,4200600,PA,Monroe County,79114,1 
42,4200701,PA,"Lackawanna County--Scranton City, Dunmore, Old Forge, Taylor & Moosic Boroughs",51347,1 
42,4200702,PA,Lackawanna (Outside Greater Scranton City) & Wyoming Counties,61287,1 
42,4200801,PA,Luzerne County (East)--Kingston Borough,61331,1 
42,4200802,PA,Luzerne County (South Central)--Wilkes-Barre & Hazleton Cities,60104,1 
42,4200803,PA,Columbia & Luzerne (West) Counties--Bloomsburg Town & Berwick Borough,58912,1 
42,4200900,PA,Lycoming & Clinton Counties,71228,1 
42,4201000,PA,Northumberland & Montour Counties,51383,1 
42,4201100,PA,"Mifflin, Union, Snyder & Juniata Counties",63804,1 
42,4201200,PA,Centre County,65408,1 
42,4201300,PA,"Venango, Jefferson, Clarion & Forest Counties",73939,1 
42,4201400,PA,Mercer County,50828,1 
42,4201511,PA,Lawrence & Beaver (North) Counties--New Castle City,52448,1 
42,4201512,PA,Beaver County (South),65988,1 
42,4201600,PA,Butler County,85019,1 
42,4201701,PA,Pittsburgh City (North),100869,1 
42,4201702,PA,Pittsburgh City (South),58591,1 
42,4201801,PA,Allegheny County (West),53364,1 
42,4201802,PA,Allegheny County (North)--Franklin Park Borough & Allison Park,70024,1 
42,4201803,PA,Allegheny County (North Central),61697,1 
42,4201804,PA,"Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs",88167,1 
42,4201805,PA,"Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough PU",55942,1 
42,4201806,PA,Allegheny County (South Central)--Baldwin & Whitehall Boroughs,61621,1 
42,4201807,PA,Allegheny County (South)--Bethel Park Municipality & Jefferson Hills Borough,51820,1 
42,4201900,PA,Indiana & Armstrong Counties,69732,1 
42,4202011,PA,Westmoreland County (Northwest)--Murrysville Municipality & New Kensington City,52720,1 
